"file","issueId","status","reason","rule","category","title","author","date","preview","firstLines"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202403\Gmail\2403-8導引采風錄.docx","202403","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","朝向「柔以成勢，力藏於虛」的楊慧敏","黃坤瑛","2024.03.10","楊慧敏很少在電子報寫文章，但2023年12月一篇〈柔以成勢，力藏於虛〉，將張老師的上課重點整理得條理清楚且明白易懂。她說有天在雪山坑，張老師特別提醒她要朝這個境界精進，下山後幾週老師也都在講這個心法，她特別有感，才著手彙整。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202403\Gmail\2403-6圖靈集.docx","202403","review","needs-confirmation","legacy-heading-suggestion","圖靈集","卡住","阿充","2024.03.10","禪宗有所謂的參話頭，往往只要靠住一個話頭，起疑情，參到底，就可以開悟，可以了脫生死。2024年張老師給大家的話頭是「卡住」，我覺得「參卡住」就像是一把解剖刀，從「卡住」這個角度切下去，剖開生命的真相。如果生命的真相像是個球體，這個球體是由無數的剖面所構成的，當你參透了，無論哪一個話頭切出來的剖面都不離真相。最近張老師提出了「氣機導引學習系統」（道的周天循環）這個大架構，我們就藉著參「卡住」這個話頭，一刀切下去，看清楚道的周天循環這個真相。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202403\Gmail\2403-6觀行錄_當下.docx","202403","review","needs-confirmation","legacy-heading-suggestion","專欄四／觀。行。錄","At the Moment. At the Present.","當下","2024.03.10","When we go to a meeting or an event, we should ask ourselves, are we there? Is our mind there, is our heart there? Are we focused at the task on hand, the people there and the environment around us? Do we know how we feel during that moment in time? Are our ears open to listen to others, are our eyes focused on the task, is our mind not giving any presumptions and are observing the event or the task on hand? Or are we reminiscing the past and dreaming about the future and forgot the task on hand? Or are we engrossed with our own reactions to the task on hand and blinded by our own reactions and forgot to look at the task or event in a fair manner?","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202403\Gmail\2403-1編輯小語.docx","202403","review","needs-confirmation","legacy-heading-suggestion","編輯小語","覺性與識性的對決","編輯部","2024.03.10","中研院院士、史學家許倬雲在接受媒體專訪時說：「現在全球性的問題是，人找不到目的，找不到人活著的意義。」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-00目錄.docx","202404","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-1編輯小語.docx","202404","review","needs-confirmation","legacy-heading-suggestion","編輯小語","練神還虛","編輯部","2024.04.10","展讀這一期電子報，各位可能都有一種卡卡的感覺吧？卡在哪？說不上來，但就是卡。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-2練功筆記之一.docx","202404","review","needs-confirmation","legacy-heading-suggestion","練功筆記","之一- 轉換眼耳鼻舌身意的期待","鄭雅靜","2024.04.10","五蘊形成識的運作","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-3練功筆記之二.docx","202404","review","needs-confirmation","legacy-heading-suggestion","練功筆記","之二- 五感作用力的關鍵","換力、換氣與換意","2024.04.10","在道的周天循環中有百日築基、練精化氣、練炁化神、練神還虛，乃至練虛合道、道法自然六個階段，同時也會經歷換力期、換氣期和換意期。鼎、爐概念在此可視為行為論。通過身體做動作，從體神經系統鍛鍊專注到影響腦神經；腦神經系統注視著體神經，指令體神經做出動作讓大腦追逐，繼續練習專注至於極致。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-5導引按蹻.docx","202404","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","因禍得福 珍惜因緣 創造造化","李秀娥","2024.04.10","一切是因緣和合，張老師因車禍引發椎孔狹窄的劇痛，當所有醫生宣布只有風險未定的手術一條路，老師選擇以自身疼痛為教材，拿出多年所學的導引按蹻，整脊推拿的各種本事，帶著我們接觸治療學。只要你願意學習，都能從中挖寶，也見證老師以身體疼痛創造學習園地的造化。在這人心惟危的社會中，老師用心傳燈之情，讓我佩服得五體投地。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-6股海人生之桂林仔的卡通錶.docx","202404","review","needs-confirmation","legacy-heading-suggestion","股海人生","桂林仔的卡通錶","蔡育展","2024.04.10","前幾天看了阮經天主演的《周處除三害》，近期的台灣電影佳作，情感張力都拉得剛好不會太過。劇中最搶眼的一個道具應該就是桂林仔阿嬤留下來的那一隻粉紅色小豬卡通錶，看得我也想去買一隻來戴！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-7導引采風呂麗卿.docx","202404","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","泰然自若，寧靜致遠","呂麗卿","2024.04.10","最近日早班多了一位新同學呂麗卿，她是四晚班長，因工作繁忙缺課，偶而來日早補課，沒想到正式成為日早班一員，因她女兒大學畢業，才剛出國留學，周末多出時間不用照顧她。女兒是老天賜她度過人生低潮期的最佳禮物，那時她面臨喪兄的悲痛，當下感到非常無助，女兒出生分散她悲傷的注意力，自小女兒跟她很親，幾乎未曾一天離開家裡，現不在身邊，聽從其她同學建議，趁空巢期多上些課，不僅可以精進功法，還可避免周末沒事胡思亂想！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202404\Gmail\2404-4體證道德經第四十七.docx","202404","review","needs-confirmation","legacy-heading-suggestion","體證道德經","守住內心而不執於識想","文稿彙整／賴鈺晶","2024.04.10","第四十七章","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-00目錄.docx","202405","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-2如是我聞.docx","202405","review","needs-confirmation","legacy-heading-suggestion","如是我聞","迎接人類的第三次覺醒","","2024.05.10","課程筆記彙整／周四下午班","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-3屏東會館.docx","202405","review","needs-confirmation","legacy-heading-suggestion","特別報導","沉潛15年，見龍在田","","2024.05.10","——氣機導引屏東靜心會館搬新家","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-4-1莊醫師 .docx","202405","review","needs-confirmation","legacy-heading-suggestion","練功筆記","之一- 識」：概論／生成／ 特性／ 轉識","莊朝傑","2024.05.10","我們對外界環境「色聲香味觸」（又稱五塵，喻其具有染污性）的認知，是透過「眼耳鼻舌身」五根（器官）收受，形成「眼耳鼻舌身」五識（感知），此時第六識（意識）與之並起，加以「思惟」和「分別」，做出「選擇」，選擇有利於自己的部分，逃避自己厭惡的事物，結果就產生「苦」或「樂」或「不苦不樂」，造成煩惱，也由此造出善、惡業，但世俗的教育與日常經驗法則卻都以增長「意識」的「判斷及分別」能力為目標，以謀取世俗價值與慾望的滿足，使得人們浮沈於苦、樂中。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-4-2余媛媛.docx","202405","review","needs-confirmation","legacy-heading-suggestion","練功筆記","之二- 周天圖的自我覺察","余媛媛","2024.05.10","我常想，到底是因為練了功，才能有機會體會老師說的心法，才能感受甚麼是大腦不要想嗎?","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-6骨盆治療.docx","202405","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","覺受之旅：治療骨盆問題的身心體驗","文稿彙整／陳宛雀","2024.05.10","人難免有病痛，病痛時除了看醫生外，還有另一種選擇——就是參加張老師的治療課程。張老師不僅教授治療的哲學，還以身作則當個案，讓我們練習治療技巧。這樣的課程不僅是一種學習，更是一種寶貴的體驗和成長之路。希望同學們能夠持續在這條道路上，享受學習的快樂，並將其應用於實際生活中，減輕身體的疼痛。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-7圖靈集.docx","202405","review","needs-confirmation","legacy-heading-suggestion","圖靈集","覺識覺","阿充","2024.05.10","今天的題目是「覺識覺」，如果仔細拆解的話，其中包含了「覺」、「識」、「覺識」、「識覺」、「覺識覺」、「識覺識」，這不是在玩文字遊戲，而是在說明生命的真相。「覺」、「識」過去已經很多人在談了，但是「覺識」、「識覺」、「覺識覺」、「識覺識」 是我在氣機導引才遇見的概念，今天就著重在這一部分，探討這種生命動力學，以及生命運動的趨向。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-8宇宙這樣從你心中生起.docx","202405","review","needs-confirmation","legacy-heading-suggestion","股海人生","宇宙這樣從你心中生起","蔡育展","2024.05.10","有一次聊到意念與感受，疊加成為心態、信念、深層信仰，我很意外普遍來說大家對於這個過程似乎很陌生，只靠大腦會有聽不懂的狀況。從字面上不知所云，從生活、生命中的發生去感受，這個過程是隨時隨地在發生、在進行。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-9山腳下的蘆葦.docx","202405","review","needs-confirmation","legacy-heading-suggestion","山腳下的蘆葦","黄石公園的灰狼","傅冶中","2024.05.10","黃石公園是美國第一個國家公園，成立於1872年，黃石公園的動物和風景一樣有名，遊客來黃石公園，主要原因之一是來看各種野生動物，包括美洲野牛、棕熊、黑熊、麋鹿、山獅和灰狼，這些動物在歐洲人來美洲之前，遍佈美洲大陸。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-1編輯小語.docx","202405","review","needs-confirmation","legacy-heading-suggestion","編輯小語","一切經典皆婉轉歸於自己","編輯部","2024.05.10","自從莊子藉輪扁之口嘲諷所謂的聖賢之書，只是「古人之糟粕耳」，後代的知識份子就再三提醒自己，讀書求知，得要「舊學商量加邃密，新知培養轉深沉」。其實，「加邃密」、「轉深沉」的路徑，就是回到自己，跟自己的生命產生呼應。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-5體證道德經.docx","202405","review","needs-confirmation","legacy-heading-suggestion","體證道德經","損之又損，無為而無不為","文稿彙整／賴鈺晶","2024.05.10","《第四十八章》日損","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\2405-8觀行錄.docx","202405","review","needs-confirmation","legacy-heading-suggestion","觀","Bowing with Wholistic Awareness","全覺能 鞠躬","2024.05.10","On 16th March 2024, my father, Dr. Za-Chieh Moh, passed away at the age of 93 due to the unexpected turn of cold to pneumonia. It was a shocking news to many of his friends as many saw him in good health only a month before. On 12th April, we carried out his funeral and on 13th April, his urn was buried next to my mother. During the one month of passing, my father’s friends from all over the world – Taiwan, Malaysia, Singapore, China, Hong Kong, Thailand, Myanmar, Japan, Korea, Australia, Europe and USA and more - poured in messages of sadness, encouragement and fondness of the touching memories they have had with him. He was a giant in the civil engineering field, bringing in lasting positive effects to the industry and many professional societies, companies and individuals. He played his most possible responsible role as a son, brother, husband, father, grandfather, colleague, professor, boss, companion, mentor, teacher, guest, and friend. He acted as a humble leader, contributing selflessly to the well-being of the society through his profession as the pioneer of geotechnical engineering in Asia. Some called him the godfather of geotechnical in Taiwan if not Asia, but he never looked much upon the word. He has interacted with countless of people spanning many generations from ages 0 to the 90s. He lived every moment of his life to the fullest, shining upon his wisdom to others, upholding the fighting spirit without any fear whilst always helping people, and he had always opened his heart to listen and learn.","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202405\fwd5\202405___ 會館電子報.docx","202405","review","needs-confirmation","legacy-heading-suggestion","沉潛15年，見龍在田","——氣機導引屏東靜心會館搬新家","","2024.05.10","◎蕭怡萍","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202406\2406-2如是我聞.docx","202406","review","needs-confirmation","legacy-heading-suggestion","如是我聞","超越常人，成為超人","文稿彙整／二晚班","2024.06.10","赫拉克利特說，萬物都有邏輯，只是它善於隱藏。能看見它的邏輯，就是看見它形而上的意義、看見它的作用力，也就能接收到它的波。任何一種物質都有波動，假如我們能把它還原為波粒二相論，在物質中看見波的狀態，這個物質，就有無限的可能。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202406\2406-3道德經49章.docx","202406","review","needs-confirmation","legacy-heading-suggestion","體證道德經","聖人無常心，以百姓為心","文稿彙整／李明","2024.06.10","聖人無常心，以百姓之心為心。善者吾善之，不善者吾亦善之，德善。信者吾信之，不信者吾亦信之，德信。聖人在天下，歙歙焉；為天下，渾其心。百姓皆注其耳目，聖人皆孩之。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202406\2406-00目錄.docx","202406","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202406\2406-5心田集.docx","202406","review","needs-confirmation","legacy-heading-suggestion","心田集","內在於自己的思想，外在於自己的感覺","文稿彙整／鄭雅靜","2024.06.10","身體是假象，真相在因緣中","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202406\2406-1編輯小語.docx","202406","review","needs-confirmation","legacy-heading-suggestion","編輯小語","你願意是常人還是超人？","編輯部","2024.06.10","本期電子報的文章篇數較少，但每篇文稿的份量都很重，重，不是因為篇幅長，而是內容含金量很高，必須仔細地、慢慢品味。尤其是〈如是我聞——超越常人，成為超人〉，因為是從種子班張老師的上課逐字稿仔細裁剪而成，完整呈現張老師某一堂課的課程內容。看似天馬行空的東拉西扯，其實是首尾一貫的嚴謹佈局，而且旁徵博引，最後全部回歸自身。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202406\2406-4導引按蹻.docx","202406","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","細膩的觸感體驗——與臉部對話","文稿彙整／楊樹蘭","2024.06.10","「預防勝於治療」，透過學習治療技巧，可自己進行基本治療（例如按摩）是很重要的。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-00目錄.docx","202408","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-2應做如是觀-應做如是覺.docx","202408","review","needs-confirmation","legacy-heading-suggestion","如是我聞","應作如是觀，應作如是覺","","2024.08.10","文稿彙整／週四晚班筆記小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-4道德經_51尊貴.docx","202408","review","needs-confirmation","legacy-heading-suggestion","體證道德經","萬物莫不尊道而貴德","文稿彙整/游夙君","2024.08.10","第51章尊貴：「道生之，德畜之，物形之，勢成之。是以萬物莫不尊道而貴德。道之尊，德之貴，夫莫之命而常自然。故道生之，德畜之，長之育之，亭之毒之，養之覆之。生而不有，為而不恃，長而不宰。是謂玄德。」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-6心田集.docx","202408","review","needs-confirmation","legacy-heading-suggestion","心田集","日常生活裡的周天運轉","文稿彙整／鄭雅靜","2024.08.10","中國道家認為人體是小宇宙，宇是空間，宙是時間，人體的內部結構及運行原理和大宇宙是相通的，也就是一切都是能量的轉換，有多少能量就有本事兌現多少事實。每個人天生本能都有身體的靈覺力，張老師在《身體自覺》（2001年）一書指出自性即是「身體靈覺力」。古人講「迥落根塵，一靈獨耀」或「羽化登仙」的「靈」、「仙」狀態並非無稽之談，就是「靈覺力」的展現。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-7術之盡頭 炁體源流.docx","202408","review","needs-confirmation","legacy-heading-suggestion","股海人生","術之盡頭 炁體源流","蔡育展","2024.08.10","兩天三千點，十天砍掉五千點，台灣股市上演一場火力震撼秀，股民突然發現股票原來是會跌的，而且跌起來可以這麼快。AI熱潮正盛，對於美國軟著陸的預期也普遍成為共識的時候，為何出現這種晴天霹靂的跌法？還是烏雲密佈早已一段時間，只是沒人感覺得到？股市與其說是理性分析結果，不如說是眾生共業驅動。不斷從合理性、技術性去探索，常常舊事重演，重現過去循環。每次所用的故事不同，但是結構常常驚人相似。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-4導引按蹻.docx","202408","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","學而後知不足","","2024.08.10","記三天兩夜治療課密集訓練","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202408\2408-1編輯小語.docx","202408","review","needs-confirmation","legacy-heading-suggestion","編輯小語","做，就對了","編輯部","2024.08.10","昏沈沈的酷暑，但同學們的腳步沒有絲毫停頓或遲疑。各班自主練習，關於「道的周天運轉圖」的討論越來越多元，張老師在暑假前的課堂上看很多同學對「周天運轉圖」如何應用在日常工作生活應對進退的疏離感一直未能突破，遂將「周天圖」又稱作「覺識圖」，但仍有不少同學對「覺」、「識」的範疇、內涵感到迷茫，所以，在同學「腦筋一片空白上前分享」時，老師就提示了：「腦筋一片空白才會講真話，逼著你在現實中找資料！」治療課的密集訓練營，被指定出列示範的同學：「頓時腦中一片空白，戰戰兢兢的從頭到尾開始操作」時，才開始把過去用「識」學習的內容，用「覺」拿出來用。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-2-1如是我聞之一.docx","202410","review","needs-confirmation","legacy-heading-suggestion","如是我聞","之一- 跟上時代的看見","","2024.10.10","文稿彙整／四午班筆記小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-2-2如是我聞之二.docx","202410","review","needs-confirmation","legacy-heading-suggestion","如是我聞","之二- 呼吸之旅——省氣、定氣、順氣","","2024.10.10","文稿彙整／日早班筆記小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-2-3如是我聞之三.docx","202410","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-3道德經第53章大道.docx","202410","review","needs-confirmation","legacy-heading-suggestion","體證道德經","求勝求好，是為盜夸","文稿彙整／蔡文鈞","2024.10.10","第五十三章","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-4導引按蹻.docx","202410","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","與治療學的神相遇","韓憶萍","2024.10.10","十多年前某次參加三天兩夜活動，與治療偶然相遇的第一次，卻是無比慘痛的經驗。那日場地受限需要席地而坐，而我卻因不明原因突然無法盤腿，老師一開始就詢問有沒有人身體不適，身旁好心的同學居然幫我舉手，我一向是怕痛的卒仔，無奈只好接受並鼓起勇氣走向老師，完全不記得老師說了什麼，只記得老師祭出肖楠棒不斷進攻我的下半身，我忍不住痛到飆淚，台下的同學看到也忍不住喊「一定很痛！」經過數分鐘的折騰，雙腿除了痛還是痛，但好奇妙，走回位子我居然可以輕而易舉地盤腿了，雖然事後整整瘀青兩個星期，卻由於被打後隔日發生的奇事毫不介意。隔日一如以往要進行抽奬，那次我有點反常，抽奬前我直接走到一個已裱框的沉香奬項前跟它說話，並相信它已擺放在我家裡。誰料沉香真正抽中我了！從那天起它真的就在我家裡，推敲原因有二，一是老師前一日為我治療時透過肖楠棒為我注入正能量，二是相信的力量，沒想到被治療也能得到祝福，讓我從此改運。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\24010-5心田集.docx","202410","review","needs-confirmation","legacy-heading-suggestion","心田集","人生最後假期","文稿彙整／鄭雅靜","2024.10.10","跟自己搏感情，造化六根覺性","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-6股海人生.docx","202410","review","needs-confirmation","legacy-heading-suggestion","股海人生","百分之五","蔡育展","2024.10.10","美國降息拉開了四海歡騰普天同慶的樂觀氣氛，然而讓大家下巴掉下來的是中國在九月二十六日中央政治局會議的神操作，形成一個奇觀是美國降息，人民幣升值，中國股市衝破頂。這項操作趕在十一長假前，中國指數下星期從十一長假回歸後，應該會看到從低點上漲40-50%左右漲幅這樣一個超台趕美追進度行情。眼鏡碎了，下巴掉了，很自然地會有人警告中國股市是無基之彈，不能盲目樂觀。什麼是基？什麼是合理？先聊聊Lucy這部電影吧。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202410\2410-00目錄.docx","202410","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-7股海人生.docx","202412","review","needs-confirmation","legacy-heading-suggestion","股海人生","歡迎來到MATRIX！","蔡育展","2024.12.10","11月6日美總統大選結果揭曉，川普再次回任美國總統。他有一系列特別但還沒到驚世駭俗的政策，關稅、反移民、重建美國製造等等，還有一項很特別與前一任期不同的是他將建立一個所謂的加密貨幣團隊，最知名的當屬新任狗狗部DOGE部長馬斯克，副總統、商務部長、財政部長、衛生部長都是加密支持者，加密貨幣跟衛生部有啥關係？唯一關係可能是美金以後拿來當乾式衛生紙擦屁屁。加密貨幣以程式碼運算、分散式帳本，取代傳統的集中式交易、管理。存款存銀行，沒看到紙鈔但是會看到一串銀行給你的帳本數字，股票放集保帳戶一樣是看到一個數字在自己名下，其實也從來沒看過紙本股票。所有動作都是一連串的計算、數字，本質上與加密貨幣一樣只是比較慢，股票第二天交割券、第三天結算款項，以加密貨幣世界標準這是匪夷所思。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-2-1如是我聞.docx","202412","review","needs-confirmation","legacy-heading-suggestion","如是我聞","之一- 活在「信」的光亮中","","2024.12.10","文稿彙整／二早班筆記小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-2-2如是我聞之二.docx","202412","review","needs-confirmation","legacy-heading-suggestion","如是我聞","之二- 做得到","","2024.12.10","文稿彙整／五晚班筆記小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-6導引按蹻.docx","202412","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","治療師的四個境界","文稿彙整／黃惠如","2024.12.10","人只要有好的生活態度及好的治療師，身體疼痛問題就有解，而且從此不再犯！治療成功的關鍵，除了治療師出手治療，同時也需要患者以無懼的生活態度勇敢面對問題，精準到達問題核心，直接進行標靶治療。好的治療師會從身心靈入手。要學好治療學，必須走一條難度極高且十分漫長的路。一個真正懂治療的治療師，要經過四個養成階段：","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-00目錄.docx","202412","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-5含德章055.docx","202412","review","needs-confirmation","legacy-heading-suggestion","體證道德經","含德之厚，比於赤子，則三心不欺","文稿彙整／余媛媛","2024.12.10","道德經第55章 含德章","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-4讀書會.docx","202412","review","needs-confirmation","legacy-heading-suggestion","讀書會側記","任何領域皆可用的省氣、定氣、順氣","陳宛琳","2024.12.10","午後閙區中的寧靜一隅，一群渴望對無極有更深層理解的同學圍坐著，利用讀書會從各種角度切入探討省氣（「省」音「ㄒㄧㄥˇ」）、定氣、順氣在動作中、呼吸中、生活中的展現。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-3記沉香花梨會.docx","202412","review","needs-confirmation","legacy-heading-suggestion","現場速寫","記2024海南沉香花梨國際大會","鍾宛真","2024.12.10","聽聞老師要參加海南沉香大會，並且擔任大會嘉賓發表演說，我就興起安排花籃幫老師撐場的想法。討論之中，老師隨口問我一句要不要參加。我本來認為去不成，後來卻因為神秘未知的力量而成行了。只能說一切都是天意，旅程上發生的事情，都可以另外寫一篇小短文了。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202412\2412-1編輯小語.docx","202412","review","needs-confirmation","legacy-heading-suggestion","編輯小語","走向更高的自由","編輯部","2024.12.10","一位天縱奇才的朋友過去只要出書就會熱賣，最近跟他碰面，問他怎麼好久沒作品了？他說，台灣人百分之八九十都瘋了，他不知道該怎麼跟一群瘋子說話！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-5_六早班一分鐘.docx","202501","review","needs-confirmation","legacy-heading-suggestion","六早班","一切都好極了","洪富雄","2025.01.10","2024年印象最深刻的是老師在課堂上，對年輕的學員說：「假如你們活(過)到90歲，大家要過怎樣昇華的高維度的生活」，90歲那我餘年就屈指可數了。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-2_四午班年終一分鐘.docx","202501","review","needs-confirmation","legacy-heading-suggestion","四午班","沉得住氣才能看見自己","余媛媛","2025.01.10","一年反省驗收的時間又到了，回顧才發現自己仍在原地，並沒有多大的進步!唯有在省氣、定氣、順氣三個的過程裡，意會到要時時刻刻意守丹田，沉得住氣才能看見自己的位置，自己有多少底氣，底氣足才有勇氣，以前都害怕自己能力不足!常常想得多做得少，為了能更明白老師上課的心法，我開始邀請大家一起來討論，漸漸有所收穫，很感謝同學們的互助。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-9_一分鐘錄音_二早班.docx","202501","review","needs-confirmation","legacy-heading-suggestion","二早班","苦難轉化為香氣，滋養自己，溫暖他人。","簡玉玲","2025.01.10","道的周天運轉圖有如一本天書，知易而行難，大腦存在著識與覺的對決，識性就是認知、我執。人心所有的情緒起伏皆來自大腦的念頭及想法，那麼就讓大腦好好的想透了而不再想，回到道心、回到覺性。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-7_日早班.docx","202501","review","needs-confirmation","legacy-heading-suggestion","日早班","把自己活成一道光，綻放著所有的美好！","劉守堅","2025.01.10","念念不忘，必有回響。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-8_一晚.docx","202501","review","needs-confirmation","legacy-heading-suggestion","一晚班","面對變化新局省氣定氣順氣","","2025.01.10","職場上的體悟","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-3_四晚班.docx","202501","review","needs-confirmation","legacy-heading-suggestion","四晚班","活出另一段後青春時代","呂麗卿","2025.01.10","時間過得好快轉眼2024年末了！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202501\2501_2-4_五晚.docx","202501","review","needs-confirmation","legacy-heading-suggestion","五晚班","道的周天運轉大富翁，機會？命運？人心？道心？","","2025.01.10","2024這一年來，同學們課堂上跟著張老師遨遊在「道的周天運轉圖」上。","System.Object[]"
